# Child_BIRTHS_ALL_YEAR,MARITAL_STATUS_ALL_YEAR,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR
0,2,31,16,1,9,17
1,1,26,21,1,12,17
0,2,26,18,1,11,17
0,2,9,17,7,9,17
2,4,6,26,1,12,17
2,1,6,25,6,12,17
2,2,31,24,3,3,17
0,2,11,21,9,99,17
0,2,17,19,7,14,17
0,2,18,24,1,14,17
4,2,18,26,1,11,17
2,1,17,24,6,12,17
1,2,17,18,3,11,17
0,2,17,18,7,11,17
1,2,17,21,6,13,17
1,2,39,32,1,16,17
1,2,39,21,1,12,17
0,2,39,15,0,0,17
0,1,39,32,1,17,17
3,2,39,24,3,12,17
0,2,39,19,3,12,17
1,2,39,19,3,12,17
0,2,39,16,7,8,17
0,2,0,0,0,0,17
0,2,26,26,1,16,17
3,2,39,27,1,15,17
3,4,39,31,1,13,17
0,2,39,23,1,12,17
0,2,6,28,3,12,17
5,2,24,32,1,11,17
0,2,24,30,1,12,17
0,2,24,27,1,12,17
1,2,24,23,1,9,17
1,2,24,21,1,10,17
0,2,24,15,0,0,17
0,2,24,19,7,12,17
1,2,6,32,1,15,17
1,2,39,28,3,14,17
0,2,39,17,7,10,17
2,2,48,31,1,13,17
0,2,48,31,1,14,17
1,2,39,23,1,13,17
0,2,39,20,7,14,17
0,2,39,26,1,16,17
0,2,39,15,0,0,17
0,2,47,27,1,14,17
3,1,26,26,1,14,17
2,2,39,26,1,14,17
0,1,39,25,1,13,17
0,2,26,25,1,16,17
0,1,39,24,1,14,17
1,2,26,23,1,15,17
0,2,26,19,3,12,17
0,2,26,16,7,11,17
5,2,0,0,0,0,17
5,2,26,33,1,12,17
2,4,26,31,6,14,17
0,2,26,22,3,11,17
0,2,26,17,7,10,17
1,2,26,27,1,12,17
2,2,26,26,1,12,17
2,2,26,22,1,11,17
0,2,26,21,1,11,17
1,2,26,21,7,12,17
3,2,26,17,1,10,17
2,2,26,29,3,12,17
0,2,26,16,7,9,17
0,2,26,27,1,12,17
2,2,26,22,3,12,17
0,2,39,24,1,16,17
3,2,26,27,1,12,17
2,2,0,0,0,0,17
2,2,26,22,3,11,17
1,2,26,23,1,13,17
0,2,26,16,7,10,17
0,2,26,16,7,10,17
3,2,26,24,6,11,17
1,1,26,32,1,17,17
0,2,26,31,1,17,17
1,2,26,30,1,14,17
2,1,26,29,1,12,17
3,2,26,29,1,12,17
0,2,26,24,1,14,17
3,2,26,27,1,14,17
0,2,42,22,3,14,17
0,2,0,0,0,0,17
0,2,48,18,7,11,17
0,2,48,16,7,10,17
1,2,18,20,1,11,17
3,2,45,23,3,11,17
0,2,13,17,1,12,17
0,2,13,32,1,17,17
1,2,13,31,1,17,17
1,1,48,27,1,16,17
2,2,48,30,1,14,17
2,1,48,23,6,12,17
0,2,48,22,1,12,17
2,5,48,21,1,12,17
1,2,48,20,0,0,17
0,2,0,0,0,0,17
2,1,37,25,1,13,17
0,2,29,28,1,10,17
0,2,29,26,1,14,17
1,2,29,23,1,12,17
0,2,29,21,1,12,17
0,2,29,16,7,11,17
0,2,29,21,1,12,17
1,1,13,32,1,17,17
0,2,28,31,1,11,17
4,1,28,26,1,12,17
0,2,12,18,7,13,17
1,5,4,21,6,12,17
0,2,24,15,0,0,17
0,2,24,22,1,17,17
1,2,51,29,1,17,17
1,2,12,21,3,11,17
2,2,12,24,1,11,17
3,1,29,28,1,14,17
0,2,26,20,3,12,17
0,2,48,24,1,16,17
0,2,13,22,1,16,17
0,2,48,21,0,0,17
5,2,51,30,1,9,17
0,2,51,20,1,12,17
2,2,51,18,3,11,17
2,1,37,30,1,9,17
0,2,37,23,1,16,17
1,2,37,21,1,15,17
0,2,37,27,1,16,17
0,2,37,27,1,16,17
0,2,37,21,7,15,17
1,2,37,28,1,12,17
0,2,37,15,0,0,17
5,2,28,32,7,14,17
0,2,28,30,1,11,17
1,2,28,28,3,12,17
1,2,51,27,1,13,17
0,2,51,22,1,14,17
0,2,28,22,0,0,17
1,2,28,20,8,12,17
0,2,28,16,7,9,17
0,2,28,16,7,10,17
0,2,28,18,7,11,17
6,5,28,32,1,16,17
2,1,28,21,1,12,17
0,2,28,15,0,0,17
2,1,0,0,0,0,17
0,1,28,25,1,15,17
3,1,48,30,1,13,17
0,2,48,24,1,12,17
0,2,37,32,1,14,17
0,2,37,27,9,12,17
0,2,37,19,3,12,17
1,2,37,19,1,12,17
0,2,37,20,1,11,17
0,2,37,16,3,9,17
0,2,37,17,7,11,17
0,2,22,22,7,13,17
0,2,24,21,1,13,17
0,2,45,27,1,14,17
0,2,45,26,1,13,17
3,5,48,25,1,13,17
0,2,48,18,1,13,17
3,5,48,28,3,13,17
1,2,37,30,1,15,17
0,2,37,23,0,0,17
0,2,37,21,0,0,17
0,2,37,19,1,13,17
0,2,37,17,7,11,17
5,2,37,28,1,14,17
0,2,37,17,1,11,17
0,4,6,27,7,15,17
0,2,12,28,1,12,17
0,2,24,26,1,12,17
0,2,24,20,1,12,17
0,2,34,15,0,0,17
0,1,24,27,3,11,17
0,2,26,21,7,12,17
0,2,32,29,3,15,17
0,2,6,26,6,12,17
2,5,6,27,1,13,17
0,2,6,19,1,13,17
0,4,51,23,1,12,17
1,2,12,27,1,12,17
0,2,0,0,0,0,17
0,2,0,0,0,0,17
1,2,45,23,1,13,17
0,4,6,26,1,14,17
0,0,45,29,1,16,17
0,2,45,27,1,16,17
2,2,45,25,1,13,17
0,2,45,16,7,9,17
5,1,39,30,6,11,17
2,2,45,26,1,12,17
0,1,45,22,1,14,17
0,2,13,20,1,14,17
0,2,45,17,3,11,17
0,2,39,16,7,9,17
0,2,45,17,7,11,17
3,2,39,33,1,12,17
3,2,45,30,1,12,17
1,2,34,27,1,14,17
1,2,45,25,1,13,17
0,2,45,22,1,16,17
0,2,45,30,3,12,17
1,1,45,26,1,12,17
5,1,45,31,1,16,17
1,5,45,27,6,14,17
0,2,45,19,1,12,17
1,2,37,26,1,12,17
0,2,37,16,3,9,17
1,1,51,26,1,13,17
0,2,51,25,1,14,17
2,2,51,23,1,13,17
1,2,37,30,1,16,17
2,1,37,33,1,14,17
1,2,0,0,0,0,17
0,2,28,18,1,13,17
1,2,28,27,3,13,17
1,2,28,26,1,14,17
1,2,28,33,2,16,17
0,2,28,31,1,14,17
1,2,28,28,1,12,17
0,2,1,19,7,12,17
3,2,28,29,8,12,17
1,2,21,30,1,15,17
0,2,28,26,1,12,17
0,2,28,26,1,12,17
0,2,21,21,1,14,17
0,2,22,32,1,15,17
1,2,28,22,1,13,17
0,2,22,18,1,12,17
0,2,28,23,1,14,17
0,2,28,23,1,14,17
2,2,28,20,1,14,17
2,1,4,30,1,14,17
0,2,6,17,7,10,17
1,2,39,26,1,11,17
0,2,26,33,1,99,17
0,2,1,20,7,13,17
2,2,26,26,3,10,17
0,2,26,16,5,10,17
0,2,24,31,1,17,17
3,2,17,29,3,11,17
3,2,17,27,3,11,17
0,2,18,16,7,11,17
2,1,26,27,6,13,17
0,2,26,26,1,17,17
0,2,26,25,1,17,17
0,2,26,20,0,0,17
0,2,47,25,3,12,17
0,2,0,0,0,0,17
0,2,29,19,7,13,17
2,2,4,29,3,10,17
0,2,12,18,3,12,17
2,1,48,30,6,12,17
0,5,48,25,1,15,17
1,2,48,25,6,12,17
0,2,48,18,7,12,17
0,1,48,33,1,12,17
1,4,48,32,1,13,17
2,2,48,20,1,13,17
0,2,48,19,1,12,17
0,2,37,24,3,16,17
4,2,28,28,3,14,17
0,1,48,25,6,10,17
3,4,28,23,1,13,17
0,2,28,22,1,14,17
0,2,28,22,7,15,17
3,2,28,19,1,10,17
0,2,28,19,7,13,17
0,2,28,16,7,11,17
0,2,28,17,1,11,17
0,2,28,17,1,11,17
3,1,28,27,3,11,17
3,2,28,25,1,12,17
0,2,13,15,0,0,17
1,2,24,26,1,10,17
2,2,24,26,3,11,17
1,2,24,26,1,12,17
2,2,24,24,3,11,17
1,2,24,22,1,11,17
1,2,24,31,1,14,17
0,2,24,26,3,12,17
0,2,24,19,7,12,17
0,2,6,19,7,13,17
0,2,6,16,7,10,17
0,2,45,26,1,14,17
2,2,45,25,3,7,17
0,2,45,22,6,12,17
0,2,13,21,0,0,17
0,2,45,19,0,0,17
0,5,45,32,6,14,17
0,2,37,19,7,13,17
0,2,37,16,7,12,17
0,1,37,22,1,14,17
3,2,37,30,1,12,17
0,2,37,17,7,10,17
3,5,37,32,1,16,17
4,1,37,31,1,14,17
0,2,37,23,1,13,17
0,2,37,19,1,13,17
1,1,51,27,1,14,17
1,2,13,25,1,14,17
1,2,45,23,3,12,17
2,2,45,20,3,11,17
0,2,12,26,1,16,17
0,2,12,16,7,9,17
0,2,6,24,1,16,17
2,2,42,30,7,13,17
3,2,13,32,1,12,17
0,2,13,16,7,10,17
0,2,8,29,1,17,17
1,2,45,31,3,12,17
3,2,34,29,1,13,17
0,2,45,19,3,13,17
0,2,45,16,7,9,17
0,2,45,19,7,11,17
0,2,45,27,1,13,17
1,5,37,30,3,12,17
0,2,51,29,1,16,17
0,1,37,29,1,13,17
0,2,37,28,1,14,17
0,2,37,22,1,13,17
1,2,37,27,1,12,17
1,2,37,21,1,13,17
1,2,28,30,1,16,17
1,2,28,29,1,12,17
0,2,28,30,1,16,17
0,2,28,24,7,16,17
2,4,28,23,7,12,17
0,2,28,21,1,13,17
0,2,28,19,1,13,17
2,2,0,0,0,0,17
1,2,28,33,3,10,17
3,2,28,29,1,14,17
2,2,28,22,3,11,17
0,2,28,18,3,12,17
1,2,28,20,1,13,17
0,2,28,16,7,10,17
0,2,28,16,7,8,17
2,2,28,25,1,14,17
0,2,28,28,6,7,17
3,2,28,26,1,13,17
3,2,28,25,1,10,17
1,2,28,24,1,12,17
5,5,28,31,3,12,17
0,2,28,17,0,0,17
0,2,13,18,7,12,17
0,2,17,28,1,16,17
3,2,17,23,1,12,17
1,2,17,27,1,17,17
0,2,17,25,1,14,17
3,2,26,29,1,12,17
0,2,42,26,3,11,17
0,2,34,15,0,0,17
3,2,42,31,3,12,17
4,5,42,27,1,12,17
0,2,0,0,0,0,17
0,2,28,33,1,13,17
3,1,0,0,0,0,17
0,2,28,15,0,0,17
0,2,28,21,0,0,17
1,2,28,31,1,15,17
0,2,48,21,1,11,17
1,1,26,26,6,14,17
0,2,26,26,1,12,17
2,2,47,23,1,12,17
0,2,26,16,3,10,17
4,1,26,30,1,12,17
2,2,26,25,8,14,17
3,2,29,28,1,11,17
0,1,37,27,1,16,17
0,2,29,16,7,10,17
0,2,27,32,3,11,17
2,2,0,0,0,0,17
1,2,27,20,8,13,17
1,2,0,0,0,0,17
0,2,48,25,3,10,17
0,0,0,0,0,0,17
0,2,29,24,1,15,17
0,2,48,22,3,12,17
1,2,18,26,1,14,17
3,2,13,28,3,12,17
2,4,13,23,6,12,17
0,2,0,0,0,0,17
0,2,21,25,1,12,17
1,2,21,27,1,14,17
1,2,48,27,1,12,17
2,4,48,26,1,13,17
3,2,48,32,1,12,17
0,2,48,32,3,16,17
1,2,13,24,9,99,17
0,2,22,22,3,12,17
2,5,18,20,9,14,17
1,2,42,23,6,99,17
1,2,48,24,1,15,17
0,2,48,22,1,14,17
2,1,48,24,1,13,17
1,2,13,32,3,12,17
4,1,13,32,6,16,17
1,1,22,32,1,16,17
0,2,48,26,1,15,17
0,2,48,24,3,17,17
1,2,24,30,1,14,17
2,2,24,26,1,12,17
1,2,24,23,1,12,17
0,2,24,18,7,12,17
2,2,24,24,6,12,17
0,4,12,33,1,16,17
0,2,24,24,1,15,17
0,2,24,20,3,14,17
0,2,24,17,1,10,17
1,2,39,16,3,10,17
0,2,42,19,7,13,17
0,2,42,16,7,10,17
3,2,36,28,1,12,17
0,2,37,22,0,0,17
2,2,29,29,1,14,17
3,2,29,27,6,12,17
0,2,1,15,0,0,17
0,1,37,31,1,16,17
1,4,37,31,1,16,17
2,2,13,27,1,13,17
3,1,0,0,0,0,17
1,2,0,0,0,0,17
2,2,37,22,9,12,17
0,2,37,22,1,13,17
0,2,37,21,0,0,17
3,1,37,32,1,15,17
1,4,13,30,1,17,17
0,2,37,19,1,14,17
1,2,37,17,7,11,17
0,2,0,0,0,0,17
0,2,45,17,7,10,17
0,2,45,28,3,16,17
1,2,45,26,1,12,17
1,2,45,23,3,13,17
1,2,45,31,1,13,17
1,2,45,32,1,16,17
0,2,13,32,1,16,17
1,2,28,21,3,12,17
0,2,28,23,1,16,17
1,1,6,20,0,0,17
0,2,13,26,1,17,17
0,2,13,22,3,12,17
0,2,13,20,3,12,17
0,2,48,19,7,11,17
1,2,13,24,1,11,17
0,2,13,18,1,12,17
0,1,24,26,1,17,17
3,1,28,29,1,14,17
0,2,13,28,1,16,17
1,2,28,18,7,12,17
2,2,28,28,1,13,17
0,2,28,26,9,12,17
2,2,28,22,3,10,17
0,2,28,18,3,12,17
2,2,24,22,1,12,17
2,2,24,29,3,11,17
0,2,39,19,1,12,17
0,2,39,26,1,13,17
0,2,39,23,1,12,17
0,2,48,27,1,17,17
0,1,37,24,1,13,17
2,5,42,31,1,16,17
1,3,42,27,1,15,17
0,2,42,21,3,16,17
0,2,0,0,0,0,17
1,2,0,0,0,0,17
1,2,10,27,0,0,17
0,2,42,26,1,12,17
0,2,42,20,1,12,17
0,2,42,20,3,12,17
3,2,42,28,1,12,17
2,2,29,28,1,12,17
2,2,0,0,0,0,17
1,2,29,21,1,12,17
0,2,29,23,3,13,17
0,2,29,30,5,12,17
0,2,29,27,1,14,17
1,2,48,22,1,14,17
1,2,29,22,1,12,17
0,2,29,20,1,12,17
0,2,29,18,7,13,17
0,2,29,19,1,12,17
0,2,29,18,1,11,17
2,2,48,23,3,11,17
0,2,48,19,3,11,17
1,2,48,16,7,9,17
0,2,18,21,1,12,17
0,2,18,19,1,11,17
0,2,39,20,1,11,17
1,2,39,19,1,10,17
0,2,39,16,7,11,17
0,2,36,17,1,12,17
0,2,13,16,7,10,17
2,2,36,28,3,11,17
2,2,36,25,3,11,17
4,2,0,0,0,0,17
0,2,36,16,7,9,17
0,2,36,17,7,11,17
2,5,0,0,0,0,17
0,2,45,22,1,12,17
0,2,45,18,1,11,17
1,2,45,26,7,13,17
1,2,45,23,1,15,17
0,2,45,23,7,14,17
0,2,45,19,7,13,17
1,2,6,21,3,12,17
0,2,48,20,3,13,17
0,2,6,17,5,10,17
0,2,6,29,1,14,17
0,2,42,23,1,0,17
0,2,48,17,1,11,17
3,1,37,32,1,15,17
0,2,37,17,7,10,17
0,2,37,17,7,11,17
1,2,13,22,1,14,17
1,2,37,18,3,12,17
1,2,37,19,1,12,17
0,2,47,25,3,12,17
1,1,53,24,9,99,17
2,2,37,22,1,12,17
0,2,37,21,1,10,17
0,2,53,19,9,13,17
0,2,12,16,1,10,17
0,2,11,30,1,17,17
0,2,37,27,1,15,17
0,2,37,20,1,99,17
0,2,48,21,0,0,17
0,2,48,17,7,11,17
0,2,5,17,7,11,17
0,2,45,20,1,12,17
0,2,28,25,1,12,17
0,2,28,18,7,12,17
3,2,29,30,1,12,17
4,2,29,20,7,13,17
0,2,22,26,1,17,17
0,2,22,22,0,0,17
1,2,22,31,7,15,17
3,2,22,27,3,14,17
0,2,22,26,1,14,17
0,2,12,26,1,10,17
0,2,6,20,7,14,17
0,2,0,0,0,0,17
2,2,26,30,1,14,17
1,2,26,27,1,12,17
0,2,26,25,1,14,17
0,2,28,25,1,16,17
1,2,26,25,1,11,17
0,2,26,22,1,14,17
0,2,42,33,1,14,17
0,2,39,18,7,12,17
5,2,13,33,1,11,17
4,2,13,29,6,12,17
2,2,13,25,3,12,17
2,2,13,27,6,15,17
2,2,13,25,1,13,17
2,2,1,23,3,15,17
0,2,13,15,0,0,17
0,2,13,21,7,15,17
1,2,51,30,1,16,17
0,2,51,25,1,16,17
0,2,51,20,1,12,17
0,4,0,0,0,0,17
0,2,6,23,3,14,17
0,2,6,21,1,13,17
0,2,6,24,1,12,17
0,2,45,23,1,13,17
0,2,6,20,1,12,17
0,2,11,24,3,16,17
0,2,48,16,7,11,17
0,2,48,18,7,11,17
0,2,48,25,3,12,17
0,2,48,24,1,12,17
1,2,42,32,1,15,17
0,2,42,17,7,11,17
2,2,37,31,1,14,17
1,2,37,31,1,15,17
0,2,37,29,1,13,17
1,2,17,26,1,13,17
0,2,18,32,1,10,17
1,2,18,26,1,13,17
0,2,18,22,9,11,17
1,2,18,22,1,12,17
2,2,18,20,6,14,17
0,2,18,16,9,99,17
0,2,51,31,0,0,17
2,2,45,30,1,12,17
1,2,45,28,1,16,17
0,2,28,22,1,13,17
0,2,28,25,1,15,17
0,2,28,19,6,12,17
0,2,12,18,7,11,17
2,2,28,23,3,0,17
1,2,28,30,1,12,17
3,2,28,24,3,12,17
0,2,28,23,3,13,17
1,2,28,22,5,0,17
0,2,28,18,7,11,17
0,2,28,32,3,17,17
0,2,34,22,1,16,17
1,2,1,19,7,12,17
0,2,1,16,7,10,17
0,2,1,17,7,11,17
0,2,1,17,7,10,17
1,2,1,22,1,12,17
2,1,1,24,1,13,17
0,2,1,28,5,12,17
2,4,1,27,1,12,17
1,1,13,26,6,14,17
0,2,1,25,1,17,17
2,5,1,31,7,14,17
2,2,26,24,1,12,17
0,2,26,21,7,14,17
0,2,26,17,7,12,17
4,2,26,27,3,12,17
1,2,26,20,1,11,17
0,2,12,19,1,12,17
0,2,51,32,1,17,17
5,2,13,25,3,12,17
0,2,13,21,0,0,17
0,2,13,19,3,12,17
2,1,1,29,1,15,17
0,2,1,21,1,13,17
0,2,1,16,7,9,17
0,2,1,24,1,15,17
1,2,1,18,7,11,17
0,2,42,15,0,0,17
0,2,51,21,1,12,17
0,2,51,19,7,13,17
0,2,1,18,7,12,17
1,2,29,25,1,13,17
0,2,17,23,1,12,17
1,1,13,30,1,16,17
0,2,48,23,1,14,17
0,1,37,29,1,12,17
1,2,37,26,1,12,17
0,2,37,25,1,16,17
1,2,37,19,3,10,17
0,2,37,15,0,0,17
8,5,37,32,6,14,17
1,2,45,30,1,14,17
0,2,45,29,0,0,17
0,2,1,21,7,15,17
0,2,1,24,1,14,17
0,2,1,22,1,12,17
0,2,1,23,1,12,17
2,2,13,21,3,12,17
0,2,1,21,0,0,17
0,2,1,20,3,12,17
1,2,1,18,7,12,17
0,2,13,18,7,11,17
0,2,1,25,1,15,17
0,2,13,26,1,17,17
0,2,1,18,7,11,17
1,2,24,27,1,12,17
4,4,0,0,0,0,17
0,2,13,19,7,13,17
1,2,24,25,1,17,17
0,2,48,22,0,0,17
0,2,48,19,3,12,17
2,1,28,31,1,14,17
2,1,28,29,6,14,17
0,1,28,27,3,16,17
1,2,45,30,1,17,17
0,2,45,25,7,15,17
0,2,51,21,1,12,17
4,2,17,25,1,12,17
3,4,17,24,1,12,17
1,2,17,24,1,11,17
2,2,13,24,1,12,17
0,2,28,22,0,0,17
0,2,28,18,6,12,17
1,2,28,19,1,12,17
3,2,28,29,1,15,17
3,1,17,30,1,16,17
1,2,17,23,8,13,17
0,2,18,16,7,10,17
2,4,17,31,1,12,17
1,1,36,28,1,15,17
0,5,27,24,1,12,17
3,2,17,19,1,12,17
0,2,17,15,0,0,17
2,1,26,30,1,16,17
0,2,6,31,1,15,17
0,2,32,16,7,10,17
0,2,24,31,1,12,17
0,2,24,22,1,12,17
0,2,24,25,1,14,17
3,1,18,28,7,16,17
0,2,18,23,1,13,17
1,2,18,20,1,11,17
2,2,18,31,1,12,17
0,5,18,31,3,12,17
3,2,45,33,1,14,17
3,5,45,25,1,11,17
3,2,48,27,7,12,17
2,2,48,26,6,12,17
0,2,48,24,1,12,17
0,2,48,22,7,12,17
0,2,48,22,1,14,17
0,2,48,24,0,0,17
3,2,0,0,0,0,17
1,2,48,26,1,16,17
0,2,0,0,0,0,17
0,2,48,22,0,0,17
3,1,45,32,1,12,17
1,2,45,26,1,11,17
0,2,45,24,1,14,17
0,2,45,18,3,12,17
1,1,29,26,1,17,17
0,2,6,23,1,11,17
1,2,6,21,3,13,17
0,2,6,19,1,11,17
0,2,6,17,7,10,17
1,2,11,32,1,16,17
0,2,24,23,1,12,17
1,2,12,32,1,9,17
0,1,13,32,1,17,17
0,2,0,0,0,0,17
0,1,45,26,1,16,17
0,2,21,24,3,16,17
4,2,45,30,1,12,17
0,2,45,27,3,14,17
3,2,45,23,1,11,17
0,2,45,16,1,10,17
0,2,48,25,1,13,17
0,2,55,18,7,12,17
0,2,55,18,7,12,17
1,2,13,27,3,12,17
1,2,13,27,1,16,17
0,2,26,16,3,11,17
1,2,0,0,0,0,17
0,2,26,25,1,14,17
0,2,26,23,3,12,17
0,2,26,16,7,10,17
0,2,26,15,0,0,17
3,2,26,27,1,13,17
0,2,51,29,3,13,17
0,2,51,23,1,14,17
0,2,51,33,1,17,17
4,2,12,31,1,14,17
0,2,6,30,1,12,17
2,1,6,28,1,17,17
1,2,32,22,1,12,17
4,5,32,23,6,12,17
5,2,48,26,9,10,17
0,2,11,20,1,13,17
0,2,0,0,0,0,17
1,2,0,0,0,0,17
0,2,51,22,1,12,17
0,2,24,16,7,10,17
0,2,24,22,1,13,17
0,2,22,23,3,14,17
0,2,51,24,1,17,17
0,2,13,17,7,10,17
4,2,45,24,3,12,17
1,2,45,22,1,12,17
0,2,45,16,9,99,17
0,2,45,17,1,11,17
2,2,47,26,1,13,17
0,2,0,0,0,0,17
4,2,51,30,6,12,17
1,2,51,30,1,12,17
2,2,51,28,3,12,17
1,2,51,25,1,13,17
0,2,51,20,1,13,17
3,1,51,29,1,16,17
0,2,0,0,0,0,17
1,2,51,21,0,0,17
2,5,0,0,0,0,17
1,1,45,30,1,17,17
0,2,45,26,1,17,17
0,2,45,17,1,11,17
0,2,51,15,0,0,17
2,2,6,24,1,12,17
1,2,6,23,1,12,17
0,2,6,21,7,15,17
0,2,0,0,0,0,17
4,1,24,29,6,14,17
0,2,6,16,7,9,17
0,2,6,15,0,0,17
0,2,45,23,1,12,17
0,2,24,19,1,12,17
2,2,24,28,1,12,17
1,2,24,24,1,14,17
1,2,11,24,1,14,17
0,2,24,21,1,14,17
2,2,13,24,1,13,17
0,2,17,22,0,0,17
0,2,24,18,1,12,17
2,1,0,0,0,0,17
3,1,9,30,1,16,17
0,2,45,17,7,13,17
1,5,45,28,1,14,17
1,2,13,24,1,15,17
0,2,47,22,1,14,17
1,2,13,18,1,12,17
2,2,28,32,1,16,17
1,2,47,23,1,16,17
0,2,47,22,0,0,17
0,2,22,30,1,15,17
0,2,6,26,1,16,17
0,2,22,18,7,11,17
0,2,22,19,7,12,17
0,2,6,25,1,16,17
2,2,48,31,6,14,17
0,2,48,23,1,16,17
1,2,48,24,1,15,17
1,2,48,18,1,11,17
1,2,22,32,3,11,17
4,1,22,32,6,13,17
0,2,22,30,1,12,17
2,1,48,24,1,14,17
0,2,6,23,1,14,17
0,2,22,17,3,12,17
0,2,22,17,1,10,17
0,2,0,0,0,0,17
2,2,0,0,0,0,17
0,2,28,22,1,15,17
0,0,28,22,9,12,17
0,2,28,21,8,13,17
0,2,47,27,1,17,17
0,2,12,21,1,12,17
2,2,42,32,1,12,17
2,2,42,23,1,14,17
7,2,42,27,1,10,17
2,1,11,30,3,14,17
0,2,24,25,1,17,17
0,2,13,27,1,16,17
0,2,28,21,0,0,17
0,2,18,16,3,11,17
1,4,48,29,1,15,17
2,1,48,27,1,14,17
0,2,28,19,1,12,17
0,2,28,17,7,11,17
1,2,28,31,1,13,17
3,1,24,33,1,14,17
0,2,1,31,1,15,17
0,2,24,21,0,0,17
0,2,24,29,1,13,17
1,2,24,24,1,13,17
0,2,24,20,3,12,17
2,2,0,0,0,0,17
1,2,13,26,1,16,17
1,2,0,0,0,0,17
0,2,13,24,1,12,17
3,2,45,22,1,12,17
0,2,13,20,8,12,17
0,2,0,0,0,0,17
0,2,45,17,1,10,17
1,2,24,20,1,11,17
2,1,24,32,1,14,17
0,2,11,16,7,10,17
3,2,5,29,1,12,17
0,2,5,25,1,14,17
1,2,5,21,1,12,17
1,2,42,28,1,13,17
0,2,42,30,1,12,17
0,2,24,15,0,0,17
0,2,13,26,1,16,17
4,5,13,31,0,0,17
2,1,13,29,1,12,17
0,2,36,29,1,7,17
1,2,13,20,3,13,17
0,1,51,22,1,16,17
0,2,17,22,1,16,17
0,2,17,25,1,12,17
0,2,24,24,7,16,17
0,2,11,27,7,17,17
2,2,11,25,5,14,17
0,2,24,31,1,16,17
1,2,11,31,1,14,17
0,2,0,0,0,0,17
0,2,11,17,1,11,17
1,2,11,22,1,13,17
1,2,11,27,1,12,17
1,2,11,24,1,14,17
4,2,11,26,3,12,17
3,1,45,32,1,12,17
1,2,45,26,1,13,17
0,2,45,22,3,12,17
0,2,45,19,1,12,17
0,2,45,17,7,10,17
0,2,45,15,0,0,17
3,1,0,0,0,0,17
0,2,28,25,1,16,17
0,2,1,25,1,17,17
0,2,12,27,1,14,17
0,2,24,23,0,0,17
0,2,24,20,7,13,17
0,2,24,24,1,17,17
0,2,45,30,0,0,17
4,1,48,31,6,12,17
0,1,6,28,1,12,17
1,2,6,24,1,13,17
0,2,42,25,1,13,17
1,2,6,21,1,12,17
0,2,6,20,1,11,17
0,2,10,16,7,10,17
2,5,6,32,1,14,17
0,2,6,15,0,0,17
0,2,6,17,7,10,17
1,2,24,28,1,12,17
0,2,12,31,1,17,17
1,1,42,29,1,16,17
0,2,34,19,7,13,17
1,2,22,20,9,8,17
0,2,22,20,0,0,17
1,2,22,27,1,14,17
1,2,22,26,1,12,17
0,2,22,20,1,13,17
0,2,22,25,1,12,17
1,2,48,30,1,14,17
0,1,0,0,0,0,17
2,2,6,26,3,14,17
0,2,6,20,1,13,17
0,2,6,20,1,14,17
0,2,6,21,1,12,17
1,2,6,30,1,13,17
0,2,45,29,5,12,17
1,2,45,26,1,13,17
0,2,6,20,1,12,17
1,2,45,28,1,12,17
2,1,45,25,7,13,17
0,2,45,23,1,14,17
0,2,45,17,7,11,17
1,1,45,32,1,17,17
3,2,45,22,2,13,17
2,5,6,32,3,12,17
1,2,6,25,1,12,17
0,2,6,24,1,12,17
2,2,48,19,3,12,17
2,2,48,18,3,12,17
1,2,6,21,1,12,17
0,2,6,21,1,14,17
0,2,45,29,1,16,17
0,2,45,17,7,11,17
0,2,45,20,1,12,17
1,5,6,24,1,12,17
0,2,6,26,1,14,17
2,1,24,30,1,14,17
0,2,24,18,1,12,17
2,2,0,0,0,0,17
0,2,48,25,3,12,17
0,2,48,20,1,11,17
1,2,17,29,3,14,17
0,1,47,31,1,13,19
3,4,47,29,6,12,19
0,4,47,27,6,12,19
4,1,47,34,1,12,19
2,1,0,0,0,0,19
2,1,39,29,6,12,19
3,2,17,26,6,12,19
2,1,39,25,6,12,19
0,2,17,23,1,12,19
1,2,17,22,1,12,19
2,2,39,20,3,11,19
2,1,37,28,1,13,19
2,2,6,31,6,12,19
0,2,17,24,7,17,19
0,2,0,0,0,0,19
2,1,48,33,1,14,19
1,2,42,21,1,12,19
0,2,6,20,1,11,19
0,2,6,24,1,15,19
0,2,12,30,1,13,19
2,2,12,29,1,16,19
0,2,0,0,0,0,19
0,1,0,0,0,0,19
0,2,39,19,3,12,19
0,2,39,17,7,10,19
2,2,47,25,1,12,19
1,4,47,23,2,12,19
2,1,38,32,1,12,19
0,1,38,28,1,13,19
0,2,8,28,1,16,19
0,2,38,23,1,16,19
0,2,38,22,1,16,19
0,2,38,20,1,13,19
0,2,38,20,7,14,19
0,2,17,30,1,16,19
0,2,6,26,1,17,19
0,1,0,0,0,0,19
3,1,0,0,0,0,19
0,2,45,27,5,8,19
2,2,45,26,3,10,19
2,2,45,26,3,12,19
0,2,0,0,0,0,19
0,2,37,18,1,12,19
1,1,45,30,1,16,19
0,2,45,22,1,17,19
